filename,country,location,company,tech,component,phase,investment_value,capacity,status,dt_announce,dt_actual,dt_operational,dt_cancel,jobs,checked,reject-phase,finetune,share-investment,note
FRA-00279-00625_07_04_00,FRA,Dunkirk,ProLogium,vehicle,EV_recycling,['initial'],['5.2 billion EUR'],,announced,05-2023,,['NA'],,3000,True,True,False,False,
ESP-00690-10498_01_04_01,ESP,Martorell,Volkswagen Seat,battery,module_assembly,['first expansion'],['300 million EUR'],,actual,07-2023,,['NA'],,500,True,True,False,False,
ITA-03951-02324_07_03_00,ITA,Foggia,Iveco,vehicle,fuel_cell_vehicle_assembly,initial,,,operational,,08-2022,04-2023,,,True,False,True,False,
DEU-00942-00695_01_03_02,DEU,Saarland,SVOLT,battery,cell_manufacturing,['second expansion'],,,cancelled,11-2020,,['NA'],04-2023,,True,True,False,False,
DEU-00056-00818_07_00_00,DEU,Baden-Wurttemberg,Valmet,vehicle,deployment,['initial'],['seven million euros'],,actual,09-2019,,['NA'],,,True,True,False,False,
BEL-01282-00616_01_00_00,BEL,Zeebrugge,Polestar,battery,deployment,initial,,,announced,,,,,,True,True,False,False,
HUN-00142-00702_01_03_00,HUN,Budapest,Samsung,battery,cell_manufacturing,['initial'],['358 million USD'],,actual,08-2016,08-2016,['NA'],,,True,True,False,False,
FRA-00272-00228_01_03_01,FRA,Douai,Envision AESC,battery,cell_manufacturing,['first expansion'],,['30 GWh'],announced,06-2021,,['NA'],,,True,False,False,False,
FRA-00279-01233_01_04_01,FRA,Dunkirk,Plastic Omnium,battery,module_assembly,['first expansion'],,,announced,03-2022,,['NA'],,,True,True,False,False,
ITA-06803-07409_01_00_00,ITA,Ferrara Energy Center,EP Produzione,battery,deployment,initial,,85 MW,announced,08-2024,,,,,True,False,False,False,
DEU-00121-01007_01_03_00,DEU,Braunschweig,EAS,battery,cell_manufacturing,initial,2.2 million EUR,,actual,,,,,,True,True,False,False,
GBR-01076-00228_01_04_01,GBR,Sunderland,Envision AESC,battery,module_assembly,['first expansion'],['€1.8 billion'],['25 GWh'],actual,12-2022,12-2022,['12-2030'],,,True,False,False,True,
DEU-10101-00768_07_02_00,DEU,Gruenheide,Tesla,vehicle,battery_vehicle_assembly,initial,['40.91 million EUR'],,actual,['01-2020'],11-2020,,,,True,True,False,False,
POL-00268-00440_07_02_02,POL,Dolnośląskie,LG,vehicle,battery_vehicle_assembly,['second expansion'],,,actual,,,['NA'],,,True,True,False,False,
PRT-06958-03070_01_00_00,PRT,Alqueva hydropower dam,Isigenere,other,contractual,initial,,,operational,,05-2022,05-2022,,,True,False,False,False,
GBR-01076-00228_07_01_01,GBR,Sunderland,Envision AESC,vehicle,EV_component_manufacturing,['first expansion'],['£450 million'],,actual,07-2021,06-2021,['NA'],,,True,True,False,False,
BEL-09678-04171_07_00_00,BEL,Aisemont,Perpetum Energy,vehicle,deployment,initial,,,actual,,07-2019,,,,True,True,False,False,
HUN-00419-00702_01_03_02,HUN,Göd,Samsung,battery,cell_manufacturing,['second expansion'],['740 million EUR'],['40 GWh'],actual,08-2023,08-2023,['NA'],,,True,False,False,True,
ESP-00668-00084_07_00_00,ESP,Madrid,BYD,vehicle,deployment,initial,,,announced,,,,,,True,True,False,False,
BEL-09678-04171_06_00_00,BEL,Aisemont,Perpetum Energy,solar,deployment,initial,,20 MW,actual,08-2019,08-2019,07-2020,,,True,False,False,False,
POL-01249-00440_01_04_01,POL,Wroclaw,LG,battery,module_assembly,['first expansion'],,,actual,,10-2016,['NA'],,,True,True,False,False,
GBR-00129-00114_01_03_00,GBR,Britain,Britishvolt,battery,cell_manufacturing,initial,,,announced,['07-2021'],,,,,True,True,False,False,
BEL-02668-06725_01_00_00,BEL,Ostend,Alfen,battery,contractual,initial,,24 MW/54 MWh,actual,,,,,,True,False,False,False,
DEU-00374-00768_07_02_00,DEU,GigaBerlin,Tesla,vehicle,battery_vehicle_assembly,initial,,,actual,,,,,,True,True,False,False,
DEU-00580-00818_01_04_00,DEU,Kirchhardt,Valmet,battery,module_assembly,['initial'],,,announced,03-2021,,['NA'],,,True,True,False,False,
SWE-00957-00582_01_03_00,SWE,Salzgitter,Northvolt,battery,cell_manufacturing,['initial'],,,announced,05-2019,,['NA'],,,True,True,False,False,
DEU-01067-00261_01_03_00,DEU,Stuttgart,Farasis Energy,battery,cell_manufacturing,initial,,,announced,09-2018,,,,,True,True,False,False,
FRA-00113-00697_01_04_00,FRA,Bordeaux,Saft,battery,module_assembly,['initial'],€15 million,,operational,03-2020,,['NA'],,,True,False,False,False,
ITA-06827-02081_03_00_00,ITA,Bergamo,Enel,hydroelectric,deployment,initial,,,operational,,,,,,True,False,True,False,
POL-00268-00440_01_03_03,POL,Dolnośląskie,LG,battery,cell_manufacturing,['third expansion'],,,actual,,,['NA'],,,True,True,False,False,
FRA-00812-00697_01_03_00,FRA,['Nouvelle-Aquitaine'],Saft,battery,cell_manufacturing,['initial'],,,announced,09-2019,,['NA'],,,True,True,False,False,
GBR-02152-06191_01_03_00,GBR,Bridgewater,Tata Motors Limited,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
DEU-00265-00076_01_03_00,DEU,['Dingolfing'],BMW,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
POL-00379-00383_07_02_00,POL,GigafactoryX,Impact Clean Power Technology,vehicle,battery_vehicle_assembly,['initial'],,['2 GWh'],actual,06-2022,07-2022,['NA'],,,True,True,False,False,
NOR-00336-09154_01_03_00,NOR,['Fredrikstad'],Hreinn,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
ITA-01847-03341_01_04_00,ITA,Padua,Recom,battery,module_assembly,initial,,,announced,,,,,,True,False,False,False,
GBR-00225-01109_01_04_00,GBR,Coventry,Hyperbat,battery,module_assembly,['initial'],,,operational,,,['NA'],,,True,False,False,False,
PRT-07224-02557_08_00_00,PRT,"Alto Rabagão, Vila Real",Endesa,wind,deployment,initial,,,announced,,,,,,True,True,False,,
PRT-04593-05008_01_00_00,PRT,Castanheira do Ribatejo,Exide Technologies,battery,deployment,initial,,,announced,['04-2019'],,,,,True,True,False,,
DEU-01150-08707_08_00_00,DEU,Tübingen,Eberhard Karls University of Tübingen,wind,deployment,initial,,,announced,,,,,,True,True,False,False,
ESP-05630-02557_06_00_00,ESP,Southern Spain,Endesa,solar,deployment,initial,,,actual,,,,,,True,True,False,,
ESP-00068-07931_06_00_00,ESP,Barcelona,Merlin Properties,solar,deployment,initial,,,announced,04-2021,,,,,True,True,False,False,
DEU-01067-00970_01_03_00,DEU,Stuttgart,Cellforce,battery,cell_manufacturing,['initial'],,['100 MWh'],actual,,,['NA'],,,True,True,False,False,
SVK-01199-01315_01_03_01,SVK,['Voderady'],TE Connectivity,battery,cell_manufacturing,['first expansion'],20 million EUR,,actual,,,['NA'],,,True,True,False,False,
DEU-00094-00832_01_03_00,DEU,Berlin,Volkswagen,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
ITA-01850-01651_01_04_00,ITA,Ancona,Fincantieri,battery,module_assembly,['initial'],,['2 GWh'],intended,06-2021,,['NA'],,,True,False,False,False,
ESP-06625-00832_01_03_00,ESP,Sagunto,Volkswagen,battery,cell_manufacturing,initial,['10 billion EUR'],['40 GWh'],actual,['03-2023'],03-2023,,,3000,True,True,False,,
ESP-00766-00228_01_03_00,ESP,Navalmoral de la Mata,Envision AESC,battery,cell_manufacturing,initial,,50 GWh,announced,07-2022,,,,,True,True,False,False,
GBR-01578-08877_01_03_00,GBR,Sheffield,Faradion,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
DEU-00578-00818_01_04_00,DEU,Kirchardt,Valmet,battery,module_assembly,['initial'],,,operational,03-2021,03-2021,['02-2023'],,['160'],True,False,False,False,
GBR-00225-00809_01_03_00,GBR,['Coventry'],Urban-Air Port,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
GBR-00845-00012_07_01_00,GBR,['Oxford'],AMTE Power,vehicle,EV_component_manufacturing,['initial'],,,actual,06-2021,06-2021,['NA'],,,True,True,False,False,
ITA-01490-01620_01_00_00,ITA,Sardinia,Energy Dome,battery,deployment,initial,11 million USD,,actual,10-2021,12-2023,,,,True,False,False,False,
FRA-00273-02453_01_04_00,FRA,Douvrai,Stellantis Group,battery,module_assembly,['initial'],,,announced,08-2021,,['NA'],,,True,True,False,False,
GBR-01707-00114_01_03_00,GBR,Cambois,Britishvolt,battery,cell_manufacturing,initial,['£100 million'],,announced,['05-2022'],,,,,True,True,False,False,
PRT-04593-01587_06_00_00,PRT,Castanheira do Ribatejo,EDP,solar,deployment,initial,,3.8 MW,announced,04-2019,04-2019,,,,True,False,False,False,
ITA-03732-07384_01_01_00,ITA,Lazio,Altamin,battery,materials_refining,initial,,,intended,,,,,,True,False,False,False,
DEU-00121-00832_01_04_00,DEU,Braunschweig,Volkswagen,battery,module_assembly,['initial'],,"['500,000 battery systems']",operational,04-2018,01-2018,['11-2019'],,,True,False,False,False,
DEU-00057-00617_07_02_00,DEU,['Baden-Württemberg'],Porsche,vehicle,battery_vehicle_assembly,['initial'],,['100 MWh/year'],announced,,,['NA'],,,True,True,False,False,
ITA-06735-07363_01_03_00,ITA,Veneto,Pylon Technologies,battery,cell_manufacturing,initial,,['600–800 batteries per day'],announced,['05-2023'],,,,,True,True,False,,
DEU-06391-00391_01_04_00,DEU,Middle Europe,InoBat Auto,battery,module_assembly,initial,,['20 GWh'],announced,['09-2023'],,,,,True,True,False,False,
DEU-00546-01420_01_03_00,DEU,Kaiserslautern,TotalEnergies,battery,cell_manufacturing,initial,two billion euros,24 GWh,announced,08-2020,,,,2000,True,True,False,False,
DEU-00369-00768_01_03_00,DEU,Giga Berlin,Tesla,battery,cell_manufacturing,initial,,,actual,,,,,,True,True,False,False,
SWE-01999-00582_01_03_00,SWE,Nordic countries,Northvolt,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
ITA-00878-00323_01_05_00,ITA,Portovesme,Glencore,battery,recycling,initial,,"['50,000 to 70,000 tonnes']",announced,['05-2023'],,,,,True,True,False,,
DEU-00522-00158_01_03_01,DEU,Itzehoe,Customcells,battery,cell_manufacturing,['first expansion'],,,actual,11-2021,11-2021,['NA'],,,True,True,False,False,
ESP-06681-01118_01_00_00,ESP,Núñez de Balboa,Iberdrola,battery,deployment,initial,300 million EUR,,actual,05-2019,05-2019,,,,True,True,False,False,
ITA-06820-04901_01_00_00,ITA,Altomonte,Edison,battery,deployment,initial,,500 kW/822 kWh,operational,11-2018,11-2018,11-2018,,,True,False,True,False,
DEU-01150-00970_07_01_00,DEU,Tübingen,Cellforce,vehicle,EV_component_manufacturing,initial,['20 to 30 million EUR'],['100 MWh per year'],announced,['07-2021'],,,,,True,True,False,False,
ESP-00166-00771_07_02_00,ESP,Catalonia,Thunder Power,vehicle,battery_vehicle_assembly,initial,,,announced,03-2017,,,,,True,False,False,False,
DEU-00918-00970_01_03_00,DEU,Reutlingen,Cellforce,battery,cell_manufacturing,['initial'],['60 million EUR'],['100 MWh'],actual,12-2021,10-2022,['NA'],,,True,True,False,False,
DEU-01340-00152_01_03_00,DEU,Lower Saxony,Continental,battery,cell_manufacturing,['initial'],,,announced,10-2018,,['NA'],,,True,True,False,False,
DEU-00422-00326_01_03_00,DEU,Göttingen,Gotion High Tech,battery,cell_manufacturing,['initial'],,['3.5 GWh'],actual,09-2021,['12-2022'],['09-2023'],,,True,False,False,False,
ITA-05632-02453_07_02_00,ITA,Cassino,Stellantis Group,vehicle,battery_vehicle_assembly,initial,€2 billion,,announced,03-2023,,,,,True,False,False,False,
DEU-00854-00076_07_01_01,DEU,Parsdorf,BMW,vehicle,EV_component_manufacturing,['first expansion'],['170 million EUR'],,actual,05-2022,,['NA'],,,True,True,False,False,
DEU-00037-00120_01_04_01,DEU,Arnstadt,CATL,battery,module_assembly,first expansion,,['8 GWh'],actual,['04-2022'],04-2022,,,,True,True,False,False,
CZE-00291-00832_01_03_00,CZE,Eastern Europe,Volkswagen,battery,cell_manufacturing,initial,,,announced,['03-2021'],,,,,True,True,False,False,
SVK-01199-00391_01_03_00,SVK,['Voderady'],InoBat Auto,battery,cell_manufacturing,['initial'],€15 million,['100 MWh'],actual,02-2020,11-2021,['12-2023'],,,True,False,False,False,
ITA-04511-10497_01_03_00,ITA,Sant'Angelo di Piove di Sacco,Pylon LifeEU,battery,cell_manufacturing,initial,,,announced,05-2023,,12-2023,,,True,False,False,False,
FRA-00279-00625_01_03_00,FRA,Dunkirk,ProLogium,battery,cell_manufacturing,['initial'],['5.2 billion EUR'],,announced,05-2023,08-2023,['12-2026'],,3000,True,False,False,False,
SWE-01201-00582_01_03_01,SWE,Västerås,Northvolt,battery,cell_manufacturing,['first expansion'],['750 million USD'],,actual,05-2021,05-2022,['NA'],,,True,True,False,False,
DEU-00626-00768_01_03_00,DEU,Lausitz,Tesla,battery,cell_manufacturing,initial,,,announced,10-2018,,,,,True,True,False,False,
ITA-00681-00266_01_04_00,ITA,Maranello,Ferrari,battery,module_assembly,initial,,,announced,['06-2022'],,06-2025,,,True,False,False,False,
FRA-00135-01424_01_03_00,FRA,Bruges,ACC,battery,cell_manufacturing,initial,,,actual,,,,,,True,True,False,False,
FRA-00396-00824_07_01_00,FRA,Grenoble,Verkor,vehicle,EV_component_manufacturing,initial,100 million EUR,,actual,07-2021,,,,,True,True,False,False,
FRA-00274-00654_01_04_00,FRA,Douvrin,Renault Group,battery,module_assembly,['initial'],,,announced,06-2022,,['NA'],,,True,True,False,False,
ESP-07429-01118_01_00_00,ESP,"Almaraz, Extremadura",Iberdrola,battery,deployment,initial,,,operational,,,,,,True,True,False,,
DEU-00620-00024_07_01_02,DEU,Langen,Akasol,vehicle,EV_component_manufacturing,second expansion,,,actual,03-2020,03-2020,03-2020,,,True,True,False,False,
GBR-00127-00759_01_03_01,GBR,Bridgwater,Tata Group,battery,cell_manufacturing,first expansion,4 billion GBP,40 GWh,actual,05-2023,,,,,True,True,False,False,
DEU-00821-00821_07_01_00,DEU,['Nördlingen'],Varta,vehicle,EV_component_manufacturing,['initial'],,['2 GWh'],announced,06-2020,,['NA'],,1000,True,True,False,False,
GBR-00225-01378_01_03_00,GBR,['Coventry'],West Midlands Gigafactory,battery,cell_manufacturing,['initial'],['£2.5 billion'],['60 GWh'],announced,10-2021,,['12-2025'],,6000,True,False,False,False,
BEL-00366-10125_08_00_00,BEL,Ghent,Storm,wind,deployment,initial,,,actual,07-2021,07-2021,,,,True,False,False,False,
ITA-00878-10496_01_05_01,ITA,Portovesme,Glencore Li-Cycle,battery,recycling,first expansion,,,announced,05-2023,,,,,True,False,False,False,
SWE-00957-00582_07_04_00,SWE,Salzgitter,Northvolt,vehicle,EV_recycling,['initial'],,,announced,05-2019,,['NA'],,,True,True,False,False,
DEU-01150-00617_01_03_01,DEU,Tübingen,Porsche,battery,cell_manufacturing,first expansion,,['100 MWh'],actual,['12-2020'],,,,,True,True,False,False,
GBR-00433-00114_07_99_00,GBR,['Hams Hall'],Britishvolt,vehicle,,['initial'],['£200 million'],,announced,05-2022,,['NA'],,150,True,True,False,False,
DEU-00094-00768_01_03_00,DEU,Berlin,Tesla,battery,cell_manufacturing,initial,,,actual,,01-2020,,,,True,True,False,False,
DEU-01150-08707_03_00_00,DEU,Tübingen,Eberhard Karls University of Tübingen,hydroelectric,deployment,initial,,,announced,,,,,,True,True,False,False,
DEU-00094-07188_01_04_00,DEU,Berlin,Tesla Inc,battery,module_assembly,['initial'],,,actual,,01-2020,,,,True,True,False,False,
DEU-00943-00768_01_03_00,DEU,Saarlouis,Tesla,battery,cell_manufacturing,['initial'],,,actual,,,['NA'],,,True,True,False,False,
FRA-00272-00654_01_03_00,FRA,['Douai'],Renault Group,battery,cell_manufacturing,['initial'],,,announced,06-2021,,['NA'],,,True,True,False,False,
DEU-00001-00159_01_05_01,DEU,Aachen,Cylib,battery,recycling,first expansion,11.6 million EUR,500 kilograms per day,actual,10-2022,,09-2023,,,True,False,False,False,
HUN-00249-00120_01_04_01,HUN,Debrecen,CATL,battery,module_assembly,first expansion,€7.34 billion,40 GWh,actual,12-2022,12-2022,,,,True,True,False,False,
DEU-10293-02065_01_03_00,DEU,InnovationHub,sonnen,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
FRA-00184-00278_01_04_00,FRA,Chasseneuil-du-Poitou,Forsee Power,battery,module_assembly,['initial'],,,announced,,,['NA'],,,True,True,False,False,
LTU-03212-03514_06_04_01,LTU,Vilnius,Solitek,solar,modules,first expansion,€5 million,,actual,,02-2019,01-2020,,,True,False,False,False,
DEU-00094-00582_01_03_00,DEU,Berlin,Northvolt,battery,cell_manufacturing,initial,,,actual,,,,,,True,True,False,False,
DEU-01311-00188_01_04_00,DEU,near Stuttgart,Dräxlmaier,battery,module_assembly,['initial'],,,actual,05-2019,05-2019,,,,True,True,False,False,
DEU-00001-00120_01_03_00,DEU,Aachen,CATL,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
DEU-01150-00342_01_03_00,DEU,Tübingen,Group14,battery,contractual,['initial'],,100 MWh,actual,07-2022,,['NA'],,,True,False,False,False,
ITA-01705-01480_01_00_00,ITA,Tuscany,Brenmiller Energy,battery,deployment,initial,,,operational,,,10-2022,,,True,False,True,False,
ITA-01847-03341_06_03_00,ITA,Padua,Recom,solar,cell,initial,,,actual,,,,,,True,True,False,False,
DEU-00265-00076_01_03_04,DEU,['Dingolfing'],BMW,battery,cell_manufacturing,['fourth expansion'],,,actual,,,['NA'],,,True,True,False,False,
LTU-07310-02881_04_01_00,LTU,Skuodas,European Energy,hydrogen,green_hydrogen,initial,€250 million,,announced,,,,,,True,True,False,False,
POL-00583-00440_07_01_01,POL,Kobierzyce,LG,vehicle,EV_component_manufacturing,['first expansion'],['571 million USD'],,actual,11-2018,12-2018,['NA'],,700,True,True,False,False,
DEU-00375-00768_01_03_00,DEU,Gigafactory,Tesla,battery,cell_manufacturing,initial,,,actual,05-2020,,,,,True,True,False,False,
DEU-00755-00120_01_04_00,DEU,Munich,CATL,battery,module_assembly,initial,,,announced,,,,,,True,True,False,False,
DEU-00121-00832_01_04_01,DEU,Braunschweig,Volkswagen,battery,module_assembly,['first expansion'],,"['600,000 battery systems per year']",operational,07-2022,04-2018,['04-2021'],,,True,False,False,False,
DEU-10230-00832_01_03_00,DEU,near Wolfsburg,Volkswagen,battery,cell_manufacturing,initial,,['40 GWh'],announced,['07-2021'],,,,,True,True,False,False,
BEL-00830-00654_01_00_00,BEL,Olen,Renault Group,battery,deployment,initial,,,announced,,,,,,True,False,False,False,
ITA-00878-00323_01_05_01,ITA,Portovesme,Glencore,battery,recycling,first expansion,,"['50,000 to 70,000 tonnes']",announced,['05-2023'],,,,,True,True,False,,
DEU-00546-02453_01_03_00,DEU,Kaiserslautern,Stellantis Group,battery,cell_manufacturing,initial,,,announced,['04-2021'],,,,,True,True,False,False,
DEU-00522-00158_01_03_00,DEU,Itzehoe,Customcells,battery,cell_manufacturing,['initial'],,['pilot'],operational,,,['01-2021'],,,True,False,False,False,they do prototyping of cells here
DEU-00107-00261_01_03_00,DEU,Bitterfeld,Farasis Energy,battery,cell_manufacturing,initial,600 million EUR,6 GWh,cancelled,09-2019,,,01-2022,,True,False,False,True,
ITA-03951-02324_07_05_00,ITA,Foggia,Iveco,vehicle,ICE_vehicle_production,initial,,,operational,,,,,,True,False,False,False,
FRA-00274-01424_07_01_02,FRA,Douvrin,ACC,vehicle,EV_component_manufacturing,['second expansion'],,,actual,,,['NA'],,,True,True,False,False,
BEL-00366-00768_07_02_00,BEL,Ghent,Tesla,vehicle,battery_vehicle_assembly,initial,,,announced,,,,,,True,True,False,False,
ITA-00713-00650_01_05_00,ITA,Milan,Reefilla,battery,recycling,initial,,,announced,07-2023,,,,,True,False,False,False,
ESP-02233-02075_07_00_00,ESP,Galicia,Carburos Metálicos,vehicle,deployment,initial,,,announced,03-2022,,,,,True,True,False,False,
BEL-01622-00615_04_04_00,BEL,Antwerp,Plug Power,hydrogen,electrolysers,initial,,,announced,09-2022,,,,,True,True,False,False,
DEU-00626-00768_07_02_00,DEU,Lausitz,Tesla,vehicle,battery_vehicle_assembly,initial,,,announced,10-2018,,,,,True,True,False,False,
DEU-00918-00970_01_03_01,DEU,Reutlingen,Cellforce,battery,cell_manufacturing,['first expansion'],,,actual,12-2021,10-2022,['NA'],,,True,True,False,False,
SVK-01137-00611_01_04_00,SVK,Trnava,Peugeot,battery,module_assembly,['initial'],,,actual,,,['NA'],,,True,True,False,False,
DEU-00422-00326_01_03_01,DEU,Göttingen,Gotion High Tech,battery,cell_manufacturing,['first expansion'],,['20 GWh'],actual,09-2021,,['NA'],,,True,False,False,False,
DEU-00854-00076_07_01_00,DEU,Parsdorf,BMW,vehicle,EV_component_manufacturing,['initial'],['110 million EUR'],,actual,07-2020,07-2020,['NA'],,50,True,True,False,False,
DEU-00758-01221_01_03_00,DEU,['Münster'],PEM Motion,battery,cell_manufacturing,['initial'],,,actual,,,['NA'],,,True,True,False,False,
DEU-00037-00120_01_04_00,DEU,Arnstadt,CATL,battery,module_assembly,initial,['€240 million'],,actual,['02-2019'],10-2019,,,,True,True,False,False,
DEU-00057-00617_01_03_00,DEU,['Baden-Württemberg'],Porsche,battery,cell_manufacturing,['initial'],,['100 MWh/year'],announced,07-2021,,['NA'],,,True,True,False,False,
ESP-07711-08029_07_00_00,ESP,Canfranc,Renfe,vehicle,deployment,initial,,,actual,,,,,,True,True,False,False,
DEU-00369-00768_07_02_00,DEU,Giga Berlin,Tesla,vehicle,battery_vehicle_assembly,initial,,,actual,,,,,,True,True,False,False,
SVK-01199-00391_01_03_01,SVK,Voderady,InoBat Auto,battery,cell_manufacturing,['first expansion'],,['100 MWh'],actual,02-2020,10-2020,['12-2023'],,41,True,True,False,False,
SWE-08655-08808_01_03_00,SWE,northern Sweden,Enerpoly,battery,cell_manufacturing,initial,,,actual,01-2023,06-2023,,,,True,True,False,False,
GBR-00129-00577_01_04_00,GBR,Britain,Nissan,battery,module_assembly,['initial'],['1.4 billion USD'],,announced,07-2021,,,,,True,True,False,False,
ESP-00767-00367_01_04_00,ESP,Navarra,Hyundai,battery,module_assembly,initial,['120 million EUR'],,actual,['04-2024'],04-2024,06-2026,,,True,False,True,False,
SWE-01201-00582_01_03_00,SWE,Västerås,Northvolt,battery,cell_manufacturing,['initial'],['€52.5 million'],['pilot'],operational,02-2018,05-2018,['12-2019'],,350,True,False,False,True,
PRT-00998-00315_01_01_00,PRT,Setúbal,Galp,battery,materials_refining,initial,€700 million,"35,000 tonnes",cancelled,12-2021,,,02-2024,,True,False,False,False,
FRA-00274-00165_01_03_00,FRA,Douvrin,DS Automobiles,battery,cell_manufacturing,initial,,,announced,,,,,,True,True,False,False,
FRA-00770-02453_01_03_00,FRA,Nersac,Stellantis Group,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
SWE-09512-00582_01_03_00,SWE,Hisingen,Northvolt,battery,cell_manufacturing,['initial'],,,announced,,,['NA'],,,True,True,False,False,
DEU-01584-01357_01_03_00,DEU,Duisburg,University of Duisburg-Essen,battery,cell_manufacturing,initial,4.85 million EUR,,actual,12-2022,12-2022,,,,True,True,False,False,
GBR-01233-08859_01_03_00,GBR,Western Europe,Eurocell,battery,cell_manufacturing,initial,['£600 million'],,actual,['02-2022'],02-2022,,,,True,True,False,False,
ESP-04218-08033_01_00_00,ESP,Cádiz,Rolwind Renovables,battery,deployment,initial,,['200 MW'],announced,,,,,,True,True,False,,
DEU-00456-00617_01_03_00,DEU,Heilbronn,Porsche,battery,cell_manufacturing,initial,,100 MWh,announced,09-2021,,,,,True,True,False,False,
GBR-00127-00759_01_03_00,GBR,Bridgwater,Tata Group,battery,cell_manufacturing,initial,['£4 billion'],['40 GWh'],announced,['05-2023'],,06-2026,,4000,True,False,False,False,
ESP-02405-00716_01_00_00,ESP,Motril,Siemens,battery,deployment,initial,,,announced,07-2021,,,,,True,False,False,False,
DEU-00418-00617_01_03_00,DEU,Gärtringen,Porsche,battery,cell_manufacturing,initial,,100 MWh,announced,09-2021,,,,,True,True,False,False,
DEU-00001-00120_07_02_00,DEU,Aachen,CATL,vehicle,battery_vehicle_assembly,initial,,,announced,,,,,,True,True,False,False,
ITA-00878-10496_01_05_00,ITA,Portovesme,Glencore Li-Cycle,battery,recycling,initial,,,actual,10-2023,10-2023,,,,True,False,False,False,
AUT-01313-00434_01_04_00,AUT,"Rainbach, Mühlkreis",Kreisel Electric,battery,module_assembly,initial,,['800000 kWh'],operational,['03-2016'],03-2016,03-2017,,,True,False,True,False,
DEU-01150-00617_01_03_00,DEU,Tübingen,Porsche,battery,cell_manufacturing,initial,,['100 MWh'],announced,['12-2020'],,,,,True,True,False,False,
FRA-00272-00654_01_03_01,FRA,['Douai'],Renault Group,battery,cell_manufacturing,['first expansion'],,,actual,06-2021,,['NA'],,,True,True,False,False,
PRT-02780-02557_01_00_00,PRT,Lisbon,Endesa,battery,deployment,initial,€600 million,,announced,05-2022,,,,,True,True,False,False,
DEU-00957-01382_01_03_00,DEU,['Salzgitter'],"Wuxi Lead Intelligent Equipment Co., Ltd",battery,contractual,['initial'],,['20 GWh'],announced,06-2022,,['NA'],,,True,False,False,False,
POL-01249-00440_01_04_04,POL,Wroclaw,LG,battery,module_assembly,['fourth expansion'],,,actual,,,['NA'],,,True,True,False,False,
GBR-09854-00702_01_04_00,GBR,Leighton Buzzard,Samsung,battery,module_assembly,['initial'],,,announced,,,['NA'],,,True,True,False,False,
DEU-00001-00159_01_05_00,DEU,Aachen,Cylib,battery,recycling,initial,€11.6 million,500 kilograms per day,actual,10-2022,10-2022,09-2023,,,True,False,False,False,
BEL-01727-01512_01_00_00,BEL,Bastogne,Centrica,battery,deployment,initial,,10 MW/20 MWh,actual,12-2021,,07-2021,,,True,False,False,False,
ESP-03086-03295_01_02_00,ESP,Badajoz,Phi4tech,battery,battery_materials,initial,€400 million,2 GW,announced,03-2021,,,,,True,True,False,False,
HUN-00249-00120_01_04_00,HUN,Debrecen,CATL,battery,module_assembly,initial,['€7.34 billion'],['40 GWh'],actual,['08-2022'],12-2022,10-2024,,,True,False,False,True,
FIN-00597-02233_01_03_00,FIN,Kotka,Finish Minerals Group,battery,cell_manufacturing,['initial'],['1 billion EUR'],,announced,12-2023,,['NA'],,,True,True,False,False,
LTU-03212-03514_06_04_00,LTU,Vilnius,Solitek,solar,modules,initial,,,actual,,,01-2013,,,True,False,False,False,
LTU-07524-06594_04_01_00,LTU,Mazeikiai,Orlen Group,hydrogen,green_hydrogen,initial,,,announced,04-2022,,,,,True,True,False,False,
DEU-00119-00617_01_03_00,DEU,Brandenburg,Porsche,battery,cell_manufacturing,['initial'],['2.5 billion EUR'],,intended,09-2023,,['NA'],,,True,False,False,False,either here or at the site in Reutlingen
FIN-00597-00272_01_03_00,FIN,Kotka,Finnish Minerals Group,battery,cell_manufacturing,['initial'],[],['27 GWh'],announced,12-2023,,['NA'],,,True,False,False,False,
POL-00583-00440_07_01_00,POL,Kobierzyce,LG,vehicle,EV_component_manufacturing,['initial'],['1.3 billion zloty'],"['100,000 EVs per year']",actual,10-2016,,['NA'],,700,True,True,False,False,
DEU-00094-00768_07_02_00,DEU,Berlin,Tesla,vehicle,battery_vehicle_assembly,initial,,,actual,,01-2020,,,,True,True,False,False,
POL-01249-00383_01_04_00,POL,Wroclaw,Impact Clean Power Technology,battery,module_assembly,['initial'],,,announced,,,['NA'],,,True,True,False,False,
ITA-01352-02453_01_03_00,ITA,Termoli,Stellantis Group,battery,cell_manufacturing,initial,2 billion EUR,40 GWh,announced,08-2021,,,,,True,True,False,False,
